1 1 0
19 2 0
14 3 0
11 3 0
10 2 0
3 1 0
6 1 0
2 1 0
17 1 0
23 1 0
27 1 0
21 1 0
33 2 0
56 2 0
46 2 0
34 1 0
40 1 0
52 2 0
41 2 0
57 1 0
43 1 0
60 3 0
73 2 0
77 2 0
63 2 0
61 1 0
71 1 0
81 1 0
69 1 0
70 1 0
90 2 0
103 3 0
95 2 0
105 2 0
114 2 0
104 1 0
101 1 0
91 1 0
94 1 0
97 1 0
88 1 0
14 1 0
123 3 0
129 1 0
136 2 0
127 1 0
120 1 0
132 1 0
133 1 0
137 1 0
117 1 0
144 1 0
64 1 1
149 1 0
161 1 0
158 1 0
